record_date,department,process_name,throughput,cycle_time_min,error_count,sla_target_min,sla_met,error_rate
2024-10-31,Logistics,Shipment Tracking,52,978.05,2,1440.0,1,0.0385
2024-10-31,Logistics,Customs Clearance,35,1597.2,0,2880.0,1,0.0
2024-10-31,Logistics,Route Optimization,49,37.91,0,60.0,1,0.0
2024-10-31,Risk,Credit Assessment,38,119.17,1,180.0,1,0.0263
2024-10-31,Risk,Fraud Review,45,26.8,0,30.0,1,0.0
2024-10-31,Risk,Compliance Check,34,369.75,0,720.0,1,0.0
2024-10-31,Compliance,Regulatory Reporting,49,389.28,3,480.0,1,0.0612
2024-10-31,Compliance,AML Screening,42,15.86,2,60.0,1,0.0476
2024-10-31,Compliance,Policy Review,49,1014.57,1,1440.0,1,0.0204
2024-11-01,Operations,Order Fulfillment,42,297.64,0,480.0,1,0.0
2024-11-01,Operations,Inventory Replenishment,31,239.44,1,240.0,1,0.0323
2024-11-01,Operations,Quality Check,40,84.49,0,60.0,0,0.0
2024-11-01,Finance,Invoice Processing,51,119.94,0,120.0,1,0.0
2024-11-01,Finance,Budget Reconciliation,31,298.68,0,360.0,1,0.0
2024-11-01,Finance,Expense Audit,47,63.42,0,90.0,1,0.0
2024-11-01,HR,Onboarding,59,6126.41,1,2880.0,0,0.0169
2024-11-01,HR,Payroll Processing,42,126.86,1,120.0,0,0.0238
2024-11-01,HR,Benefits Enrollment,38,277.41,0,240.0,0,0.0
2024-11-01,IT,Incident Resolution,32,245.92,3,240.0,0,0.0938
2024-11-01,IT,Change Management,31,409.71,1,480.0,1,0.0323
2024-11-01,IT,Deployment Pipeline,48,118.0,1,120.0,1,0.0208
2024-11-01,Logistics,Shipment Tracking,41,1166.31,1,1440.0,1,0.0244
2024-11-01,Logistics,Customs Clearance,56,2000.98,1,2880.0,1,0.0179
2024-11-01,Logistics,Route Optimization,39,50.42,0,60.0,1,0.0
2024-11-01,Risk,Credit Assessment,48,123.45,2,180.0,1,0.0417
2024-11-01,Risk,Fraud Review,30,16.37,2,30.0,1,0.0667
2024-11-01,Risk,Compliance Check,35,660.13,1,720.0,1,0.0286
2024-11-01,Compliance,Regulatory Reporting,37,492.98,0,480.0,0,0.0
2024-11-01,Compliance,AML Screening,29,41.72,0,60.0,1,0.0
2024-11-01,Compliance,Policy Review,46,1357.74,3,1440.0,1,0.0652
2024-11-02,Operations,Order Fulfillment,14,344.96,0,480.0,1,0.0
2024-11-02,Operations,Inventory Replenishment,18,205.87,1,240.0,1,0.0556
2024-11-02,Operations,Quality Check,11,51.54,1,60.0,1,0.0909
2024-11-02,Finance,Invoice Processing,13,114.56,1,120.0,1,0.0769
2024-11-02,Finance,Budget Reconciliation,13,260.33,0,360.0,1,0.0
2024-11-02,Finance,Expense Audit,15,81.37,3,90.0,1,0.2
2024-11-02,HR,Onboarding,16,2605.89,0,2880.0,1,0.0
2024-11-02,HR,Payroll Processing,18,82.91,1,120.0,1,0.0556
2024-11-02,HR,Benefits Enrollment,12,176.27,2,240.0,1,0.1667
2024-11-02,IT,Incident Resolution,12,73.23,0,240.0,1,0.0
2024-11-02,IT,Change Management,15,353.83,0,480.0,1,0.0
2024-11-02,IT,Deployment Pipeline,15,101.02,1,120.0,1,0.0667
2024-11-02,Logistics,Shipment Tracking,15,1229.28,0,1440.0,1,0.0
2024-11-02,Logistics,Customs Clearance,12,2630.46,0,2880.0,1,0.0
2024-11-02,Logistics,Route Optimization,18,54.24,0,60.0,1,0.0
2024-11-02,Risk,Credit Assessment,15,140.97,3,180.0,1,0.2
2024-11-02,Risk,Fraud Review,12,24.13,0,30.0,1,0.0
2024-11-02,Risk,Compliance Check,15,635.44,0,720.0,1,0.0
2024-11-02,Compliance,Regulatory Reporting,16,235.19,0,480.0,1,0.0
2024-11-02,Compliance,AML Screening,15,58.77,0,60.0,1,0.0
2024-11-02,Compliance,Policy Review,13,1282.62,2,1440.0,1,0.1538
2024-11-03,Operations,Order Fulfillment,14,383.07,1,480.0,1,0.0714
2024-11-03,Operations,Inventory Replenishment,16,163.32,0,240.0,1,0.0
2024-11-03,Operations,Quality Check,18,57.25,0,60.0,1,0.0
2024-11-03,Finance,Invoice Processing,11,131.35,0,120.0,0,0.0
2024-11-03,Finance,Budget Reconciliation,17,327.42,0,360.0,1,0.0
2024-11-03,Finance,Expense Audit,21,78.07,0,90.0,1,0.0
2024-11-03,HR,Onboarding,14,2673.68,1,2880.0,1,0.0714
2024-11-03,HR,Payroll Processing,14,67.19,0,120.0,1,0.0
2024-11-03,HR,Benefits Enrollment,11,219.73,1,240.0,1,0.0909
2024-11-03,IT,Incident Resolution,11,198.39,0,240.0,1,0.0
2024-11-03,IT,Change Management,15,347.67,1,480.0,1,0.0667
2024-11-03,IT,Deployment Pipeline,18,85.75,0,120.0,1,0.0
2024-11-03,Logistics,Shipment Tracking,17,1537.76,0,1440.0,0,0.0
2024-11-03,Logistics,Customs Clearance,16,1594.01,0,2880.0,1,0.0
2024-11-03,Logistics,Route Optimization,18,74.06,1,60.0,0,0.0556
2024-11-03,Risk,Credit Assessment,12,100.43,0,180.0,1,0.0
2024-11-03,Risk,Fraud Review,12,30.9,0,30.0,0,0.0
2024-11-03,Risk,Compliance Check,12,330.49,1,720.0,1,0.0833
2024-11-03,Compliance,Regulatory Reporting,18,232.16,0,480.0,1,0.0
2024-11-03,Compliance,AML Screening,14,29.9,1,60.0,1,0.0714
2024-11-03,Compliance,Policy Review,16,1297.33,0,1440.0,1,0.0
2024-11-04,Operations,Order Fulfillment,41,460.1,1,480.0,1,0.0244
2024-11-04,Operations,Inventory Replenishment,31,206.51,0,240.0,1,0.0
2024-11-04,Operations,Quality Check,43,46.78,0,60.0,1,0.0
2024-11-04,Finance,Invoice Processing,46,50.81,0,120.0,1,0.0
2024-11-04,Finance,Budget Reconciliation,52,335.47,1,360.0,1,0.0192
2024-11-04,Finance,Expense Audit,41,84.67,0,90.0,1,0.0
2024-11-04,HR,Onboarding,36,2755.91,0,2880.0,1,0.0
2024-11-04,HR,Payroll Processing,48,57.53,1,120.0,1,0.0208
2024-11-04,HR,Benefits Enrollment,47,185.3,0,240.0,1,0.0
2024-11-04,IT,Incident Resolution,36,215.52,1,240.0,1,0.0278
2024-11-04,IT,Change Management,39,335.57,2,480.0,1,0.0513
2024-11-04,IT,Deployment Pipeline,55,89.09,0,120.0,1,0.0
2024-11-04,Logistics,Shipment Tracking,38,1138.88,2,1440.0,1,0.0526
2024-11-04,Logistics,Customs Clearance,38,2183.54,0,2880.0,1,0.0
2024-11-04,Logistics,Route Optimization,39,46.6,2,60.0,1,0.0513
2024-11-04,Risk,Credit Assessment,46,67.99,0,180.0,1,0.0
2024-11-04,Risk,Fraud Review,41,22.97,0,30.0,1,0.0
2024-11-04,Risk,Compliance Check,44,523.67,1,720.0,1,0.0227
2024-11-04,Compliance,Regulatory Reporting,54,370.25,0,480.0,1,0.0
2024-11-04,Compliance,AML Screening,52,48.09,0,60.0,1,0.0
2024-11-04,Compliance,Policy Review,45,605.95,0,1440.0,1,0.0
2024-11-05,Operations,Order Fulfillment,50,413.3,1,480.0,1,0.02
2024-11-05,Operations,Inventory Replenishment,49,164.14,0,240.0,1,0.0
2024-11-05,Operations,Quality Check,37,36.99,0,60.0,1,0.0
2024-11-05,Finance,Invoice Processing,50,122.53,1,120.0,0,0.02
2024-11-05,Finance,Budget Reconciliation,43,171.69,1,360.0,1,0.0233
2024-11-05,Finance,Expense Audit,42,90.91,0,90.0,0,0.0
2024-11-05,HR,Onboarding,53,3409.96,1,2880.0,0,0.0189
2024-11-05,HR,Payroll Processing,38,57.98,0,120.0,1,0.0
2024-11-05,HR,Benefits Enrollment,59,157.01,0,240.0,1,0.0
2024-11-05,IT,Incident Resolution,35,159.33,0,240.0,1,0.0
2024-11-05,IT,Change Management,49,421.89,2,480.0,1,0.0408
2024-11-05,IT,Deployment Pipeline,52,72.35,1,120.0,1,0.0192
2024-11-05,Logistics,Shipment Tracking,41,804.73,1,1440.0,1,0.0244
2024-11-05,Logistics,Customs Clearance,39,2823.08,0,2880.0,1,0.0
2024-11-05,Logistics,Route Optimization,51,55.08,0,60.0,1,0.0
2024-11-05,Risk,Credit Assessment,52,166.91,1,180.0,1,0.0192
2024-11-05,Risk,Fraud Review,52,24.89,1,30.0,1,0.0192
2024-11-05,Risk,Compliance Check,40,856.03,1,720.0,0,0.025
2024-11-05,Compliance,Regulatory Reporting,45,280.58,1,480.0,1,0.0222
2024-11-05,Compliance,AML Screening,41,24.91,1,60.0,1,0.0244
2024-11-05,Compliance,Policy Review,40,906.84,3,1440.0,1,0.075
2024-11-06,Operations,Order Fulfillment,33,468.42,0,480.0,1,0.0
2024-11-06,Operations,Inventory Replenishment,49,146.01,1,240.0,1,0.0204
2024-11-06,Operations,Quality Check,60,43.42,2,60.0,1,0.0333
2024-11-06,Finance,Invoice Processing,35,91.58,0,120.0,1,0.0
2024-11-06,Finance,Budget Reconciliation,40,300.73,3,360.0,1,0.075
2024-11-06,Finance,Expense Audit,46,62.48,0,90.0,1,0.0
2024-11-06,HR,Onboarding,47,1474.14,1,2880.0,1,0.0213
2024-11-06,HR,Payroll Processing,35,104.05,2,120.0,1,0.0571
2024-11-06,HR,Benefits Enrollment,39,241.0,1,240.0,0,0.0256
2024-11-06,IT,Incident Resolution,39,174.9,0,240.0,1,0.0
2024-11-06,IT,Change Management,56,272.24,0,480.0,1,0.0
2024-11-06,IT,Deployment Pipeline,48,78.78,1,120.0,1,0.0208
2024-11-06,Logistics,Shipment Tracking,56,1297.59,1,1440.0,1,0.0179
2024-11-06,Logistics,Customs Clearance,46,3198.99,1,2880.0,0,0.0217
2024-11-06,Logistics,Route Optimization,39,63.03,5,60.0,0,0.1282
2024-11-06,Risk,Credit Assessment,58,113.07,0,180.0,1,0.0
2024-11-06,Risk,Fraud Review,28,27.56,0,30.0,1,0.0
2024-11-06,Risk,Compliance Check,49,757.08,3,720.0,0,0.0612
2024-11-06,Compliance,Regulatory Reporting,54,295.44,4,480.0,1,0.0741
2024-11-06,Compliance,AML Screening,42,18.55,0,60.0,1,0.0
2024-11-06,Compliance,Policy Review,43,1047.94,1,1440.0,1,0.0233
2024-11-07,Operations,Order Fulfillment,44,381.66,0,480.0,1,0.0
2024-11-07,Operations,Inventory Replenishment,46,196.55,0,240.0,1,0.0
2024-11-07,Operations,Quality Check,44,67.97,1,60.0,0,0.0227
2024-11-07,Finance,Invoice Processing,39,196.28,0,120.0,0,0.0
2024-11-07,Finance,Budget Reconciliation,43,319.76,0,360.0,1,0.0
2024-11-07,Finance,Expense Audit,45,60.63,1,90.0,1,0.0222
2024-11-07,HR,Onboarding,44,1895.24,0,2880.0,1,0.0
2024-11-07,HR,Payroll Processing,47,77.35,0,120.0,1,0.0
2024-11-07,HR,Benefits Enrollment,47,173.02,0,240.0,1,0.0
2024-11-07,IT,Incident Resolution,51,237.06,0,240.0,1,0.0
2024-11-07,IT,Change Management,47,304.48,1,480.0,1,0.0213
2024-11-07,IT,Deployment Pipeline,45,187.43,0,120.0,0,0.0
2024-11-07,Logistics,Shipment Tracking,37,1181.32,4,1440.0,1,0.1081
2024-11-07,Logistics,Customs Clearance,35,1723.38,0,2880.0,1,0.0
2024-11-07,Logistics,Route Optimization,41,43.7,0,60.0,1,0.0
2024-11-07,Risk,Credit Assessment,53,177.27,0,180.0,1,0.0
2024-11-07,Risk,Fraud Review,43,21.99,0,30.0,1,0.0
2024-11-07,Risk,Compliance Check,44,463.62,1,720.0,1,0.0227
2024-11-07,Compliance,Regulatory Reporting,43,501.7,4,480.0,0,0.093
2024-11-07,Compliance,AML Screening,38,37.08,3,60.0,1,0.0789
2024-11-07,Compliance,Policy Review,40,1374.97,1,1440.0,1,0.025
2024-11-08,Operations,Order Fulfillment,52,320.14,1,480.0,1,0.0192
2024-11-08,Operations,Inventory Replenishment,40,90.97,2,240.0,1,0.05
2024-11-08,Operations,Quality Check,39,37.37,1,60.0,1,0.0256
2024-11-08,Finance,Invoice Processing,36,83.22,2,120.0,1,0.0556
2024-11-08,Finance,Budget Reconciliation,57,299.32,1,360.0,1,0.0175
2024-11-08,Finance,Expense Audit,56,107.38,1,90.0,0,0.0179
2024-11-08,HR,Onboarding,34,1188.88,0,2880.0,1,0.0
2024-11-08,HR,Payroll Processing,43,101.38,2,120.0,1,0.0465
2024-11-08,HR,Benefits Enrollment,41,236.62,0,240.0,1,0.0
2024-11-08,IT,Incident Resolution,45,237.01,1,240.0,1,0.0222
2024-11-08,IT,Change Management,50,439.37,0,480.0,1,0.0
2024-11-08,IT,Deployment Pipeline,40,96.69,0,120.0,1,0.0
2024-11-08,Logistics,Shipment Tracking,45,1679.59,1,1440.0,0,0.0222
2024-11-08,Logistics,Customs Clearance,39,3126.4,1,2880.0,0,0.0256
2024-11-08,Logistics,Route Optimization,50,42.31,0,60.0,1,0.0
2024-11-08,Risk,Credit Assessment,46,134.21,0,180.0,1,0.0
2024-11-08,Risk,Fraud Review,48,21.74,1,30.0,1,0.0208
2024-11-08,Risk,Compliance Check,40,308.64,1,720.0,1,0.025
2024-11-08,Compliance,Regulatory Reporting,45,323.41,0,480.0,1,0.0
2024-11-08,Compliance,AML Screening,49,57.85,2,60.0,1,0.0408
2024-11-08,Compliance,Policy Review,32,1454.85,0,1440.0,0,0.0
2024-11-09,Operations,Order Fulfillment,19,518.08,0,480.0,0,0.0
2024-11-09,Operations,Inventory Replenishment,14,146.19,2,240.0,1,0.1429
2024-11-09,Operations,Quality Check,18,54.49,0,60.0,1,0.0
2024-11-09,Finance,Invoice Processing,19,69.71,0,120.0,1,0.0
2024-11-09,Finance,Budget Reconciliation,14,252.21,0,360.0,1,0.0
2024-11-09,Finance,Expense Audit,14,49.57,1,90.0,1,0.0714
2024-11-09,HR,Onboarding,17,2183.24,0,2880.0,1,0.0
2024-11-09,HR,Payroll Processing,14,59.01,0,120.0,1,0.0
2024-11-09,HR,Benefits Enrollment,14,196.43,3,240.0,1,0.2143
2024-11-09,IT,Incident Resolution,12,71.79,0,240.0,1,0.0
2024-11-09,IT,Change Management,14,374.38,1,480.0,1,0.0714
2024-11-09,IT,Deployment Pipeline,15,116.42,0,120.0,1,0.0
2024-11-09,Logistics,Shipment Tracking,16,1220.55,0,1440.0,1,0.0
2024-11-09,Logistics,Customs Clearance,16,2612.08,1,2880.0,1,0.0625
2024-11-09,Logistics,Route Optimization,14,55.41,0,60.0,1,0.0
2024-11-09,Risk,Credit Assessment,17,155.61,0,180.0,1,0.0
2024-11-09,Risk,Fraud Review,12,22.53,1,30.0,1,0.0833
2024-11-09,Risk,Compliance Check,20,519.99,0,720.0,1,0.0
2024-11-09,Compliance,Regulatory Reporting,14,448.0,0,480.0,1,0.0
2024-11-09,Compliance,AML Screening,13,44.18,2,60.0,1,0.1538
2024-11-09,Compliance,Policy Review,14,1441.89,2,1440.0,0,0.1429
2024-11-10,Operations,Order Fulfillment,18,420.62,0,480.0,1,0.0
2024-11-10,Operations,Inventory Replenishment,11,230.93,0,240.0,1,0.0
2024-11-10,Operations,Quality Check,16,48.39,0,60.0,1,0.0
2024-11-10,Finance,Invoice Processing,13,68.94,1,120.0,1,0.0769
2024-11-10,Finance,Budget Reconciliation,16,153.49,0,360.0,1,0.0
2024-11-10,Finance,Expense Audit,17,81.09,3,90.0,1,0.1765
2024-11-10,HR,Onboarding,16,1780.95,1,2880.0,1,0.0625
2024-11-10,HR,Payroll Processing,12,117.54,1,120.0,1,0.0833
2024-11-10,HR,Benefits Enrollment,15,171.78,0,240.0,1,0.0
2024-11-10,IT,Incident Resolution,13,219.5,0,240.0,1,0.0
2024-11-10,IT,Change Management,19,362.64,0,480.0,1,0.0
2024-11-10,IT,Deployment Pipeline,16,95.11,0,120.0,1,0.0
2024-11-10,Logistics,Shipment Tracking,11,1018.37,1,1440.0,1,0.0909
2024-11-10,Logistics,Customs Clearance,12,2560.79,1,2880.0,1,0.0833
2024-11-10,Logistics,Route Optimization,15,101.35,1,60.0,0,0.0667
2024-11-10,Risk,Credit Assessment,11,121.56,0,180.0,1,0.0
2024-11-10,Risk,Fraud Review,12,31.61,2,30.0,0,0.1667
2024-11-10,Risk,Compliance Check,13,686.94,0,720.0,1,0.0
2024-11-10,Compliance,Regulatory Reporting,12,400.27,1,480.0,1,0.0833
2024-11-10,Compliance,AML Screening,14,45.67,0,60.0,1,0.0
2024-11-10,Compliance,Policy Review,14,750.97,0,1440.0,1,0.0
2024-11-11,Operations,Order Fulfillment,35,516.57,1,480.0,0,0.0286
2024-11-11,Operations,Inventory Replenishment,37,158.37,1,240.0,1,0.027
2024-11-11,Operations,Quality Check,49,37.54,1,60.0,1,0.0204
2024-11-11,Finance,Invoice Processing,38,73.13,1,120.0,1,0.0263
2024-11-11,Finance,Budget Reconciliation,41,412.85,0,360.0,0,0.0
2024-11-11,Finance,Expense Audit,46,75.66,3,90.0,1,0.0652
2024-11-11,HR,Onboarding,42,2285.88,1,2880.0,1,0.0238
2024-11-11,HR,Payroll Processing,43,102.76,0,120.0,1,0.0
2024-11-11,HR,Benefits Enrollment,44,297.66,1,240.0,0,0.0227
2024-11-11,IT,Incident Resolution,49,114.72,1,240.0,1,0.0204
2024-11-11,IT,Change Management,43,378.41,0,480.0,1,0.0
2024-11-11,IT,Deployment Pipeline,41,133.12,1,120.0,0,0.0244
2024-11-11,Logistics,Shipment Tracking,37,929.95,0,1440.0,1,0.0
2024-11-11,Logistics,Customs Clearance,42,2270.34,2,2880.0,1,0.0476
2024-11-11,Logistics,Route Optimization,53,42.5,3,60.0,1,0.0566
2024-11-11,Risk,Credit Assessment,53,163.08,0,180.0,1,0.0
2024-11-11,Risk,Fraud Review,38,33.03,0,30.0,0,0.0
2024-11-11,Risk,Compliance Check,49,332.57,1,720.0,1,0.0204
2024-11-11,Compliance,Regulatory Reporting,50,376.7,2,480.0,1,0.04
2024-11-11,Compliance,AML Screening,38,6.56,0,60.0,1,0.0
2024-11-11,Compliance,Policy Review,35,1262.75,0,1440.0,1,0.0
2024-11-12,Operations,Order Fulfillment,39,310.53,2,480.0,1,0.0513
2024-11-12,Operations,Inventory Replenishment,40,159.61,1,240.0,1,0.025
2024-11-12,Operations,Quality Check,49,53.03,0,60.0,1,0.0
2024-11-12,Finance,Invoice Processing,45,91.36,1,120.0,1,0.0222
2024-11-12,Finance,Budget Reconciliation,47,218.52,0,360.0,1,0.0
2024-11-12,Finance,Expense Audit,43,70.77,0,90.0,1,0.0
2024-11-12,HR,Onboarding,43,2013.35,1,2880.0,1,0.0233
2024-11-12,HR,Payroll Processing,39,108.33,0,120.0,1,0.0
2024-11-12,HR,Benefits Enrollment,48,123.58,0,240.0,1,0.0
2024-11-12,IT,Incident Resolution,58,137.39,0,240.0,1,0.0
2024-11-12,IT,Change Management,43,290.7,0,480.0,1,0.0
2024-11-12,IT,Deployment Pipeline,52,103.46,1,120.0,1,0.0192
2024-11-12,Logistics,Shipment Tracking,31,1610.15,0,1440.0,0,0.0
2024-11-12,Logistics,Customs Clearance,50,2325.22,0,2880.0,1,0.0
2024-11-12,Logistics,Route Optimization,37,41.21,0,60.0,1,0.0
2024-11-12,Risk,Credit Assessment,48,158.74,1,180.0,1,0.0208
2024-11-12,Risk,Fraud Review,46,25.14,0,30.0,1,0.0
2024-11-12,Risk,Compliance Check,55,334.82,0,720.0,1,0.0
2024-11-12,Compliance,Regulatory Reporting,49,926.54,1,480.0,0,0.0204
2024-11-12,Compliance,AML Screening,46,34.61,3,60.0,1,0.0652
2024-11-12,Compliance,Policy Review,39,591.64,0,1440.0,1,0.0
2024-11-13,Operations,Order Fulfillment,43,349.44,0,480.0,1,0.0
2024-11-13,Operations,Inventory Replenishment,44,245.88,0,240.0,0,0.0
2024-11-13,Operations,Quality Check,60,47.11,1,60.0,1,0.0167
2024-11-13,Finance,Invoice Processing,43,58.31,1,120.0,1,0.0233
2024-11-13,Finance,Budget Reconciliation,47,726.21,3,360.0,0,0.0638
2024-11-13,Finance,Expense Audit,38,87.03,1,90.0,1,0.0263
2024-11-13,HR,Onboarding,46,3020.11,0,2880.0,0,0.0
2024-11-13,HR,Payroll Processing,34,122.51,2,120.0,0,0.0588
2024-11-13,HR,Benefits Enrollment,48,130.21,0,240.0,1,0.0
2024-11-13,IT,Incident Resolution,54,180.04,0,240.0,1,0.0
2024-11-13,IT,Change Management,41,522.04,2,480.0,0,0.0488
2024-11-13,IT,Deployment Pipeline,47,98.6,0,120.0,1,0.0
2024-11-13,Logistics,Shipment Tracking,54,1705.99,5,1440.0,0,0.0926
2024-11-13,Logistics,Customs Clearance,38,2026.42,1,2880.0,1,0.0263
2024-11-13,Logistics,Route Optimization,39,48.02,0,60.0,1,0.0
2024-11-13,Risk,Credit Assessment,44,179.6,1,180.0,1,0.0227
2024-11-13,Risk,Fraud Review,43,28.45,2,30.0,1,0.0465
2024-11-13,Risk,Compliance Check,37,458.06,0,720.0,1,0.0
2024-11-13,Compliance,Regulatory Reporting,51,472.64,1,480.0,1,0.0196
2024-11-13,Compliance,AML Screening,36,29.45,0,60.0,1,0.0
2024-11-13,Compliance,Policy Review,46,1068.5,0,1440.0,1,0.0
2024-11-14,Operations,Order Fulfillment,49,501.01,1,480.0,0,0.0204
2024-11-14,Operations,Inventory Replenishment,35,153.4,1,240.0,1,0.0286
2024-11-14,Operations,Quality Check,35,65.14,0,60.0,0,0.0
2024-11-14,Finance,Invoice Processing,45,89.57,1,120.0,1,0.0222
2024-11-14,Finance,Budget Reconciliation,38,344.91,0,360.0,1,0.0
2024-11-14,Finance,Expense Audit,35,87.24,1,90.0,1,0.0286
2024-11-14,HR,Onboarding,42,2963.19,0,2880.0,0,0.0
2024-11-14,HR,Payroll Processing,40,60.15,0,120.0,1,0.0
2024-11-14,HR,Benefits Enrollment,47,191.3,2,240.0,1,0.0426
2024-11-14,IT,Incident Resolution,32,149.85,2,240.0,1,0.0625
2024-11-14,IT,Change Management,54,492.51,0,480.0,0,0.0
2024-11-14,IT,Deployment Pipeline,38,73.78,2,120.0,1,0.0526
2024-11-14,Logistics,Shipment Tracking,42,1053.04,0,1440.0,1,0.0
2024-11-14,Logistics,Customs Clearance,36,2611.44,0,2880.0,1,0.0
2024-11-14,Logistics,Route Optimization,32,55.63,0,60.0,1,0.0
2024-11-14,Risk,Credit Assessment,55,129.74,0,180.0,1,0.0
2024-11-14,Risk,Fraud Review,54,30.11,3,30.0,0,0.0556
2024-11-14,Risk,Compliance Check,48,405.64,1,720.0,1,0.0208
2024-11-14,Compliance,Regulatory Reporting,37,351.19,1,480.0,1,0.027
2024-11-14,Compliance,AML Screening,50,32.23,0,60.0,1,0.0
2024-11-14,Compliance,Policy Review,39,1445.22,0,1440.0,0,0.0
2024-11-15,Operations,Order Fulfillment,45,396.33,0,480.0,1,0.0
2024-11-15,Operations,Inventory Replenishment,33,125.1,1,240.0,1,0.0303
2024-11-15,Operations,Quality Check,34,47.25,1,60.0,1,0.0294
2024-11-15,Finance,Invoice Processing,48,103.05,1,120.0,1,0.0208
2024-11-15,Finance,Budget Reconciliation,43,301.18,0,360.0,1,0.0
2024-11-15,Finance,Expense Audit,48,84.29,1,90.0,1,0.0208
2024-11-15,HR,Onboarding,33,1791.88,1,2880.0,1,0.0303
2024-11-15,HR,Payroll Processing,39,112.41,2,120.0,1,0.0513
2024-11-15,HR,Benefits Enrollment,52,200.03,0,240.0,1,0.0
2024-11-15,IT,Incident Resolution,45,225.12,1,240.0,1,0.0222
2024-11-15,IT,Change Management,39,411.44,1,480.0,1,0.0256
2024-11-15,IT,Deployment Pipeline,44,90.79,0,120.0,1,0.0
2024-11-15,Logistics,Shipment Tracking,53,795.35,1,1440.0,1,0.0189
2024-11-15,Logistics,Customs Clearance,50,2351.02,2,2880.0,1,0.04
2024-11-15,Logistics,Route Optimization,49,35.96,0,60.0,1,0.0
2024-11-15,Risk,Credit Assessment,45,212.66,3,180.0,0,0.0667
2024-11-15,Risk,Fraud Review,51,13.03,1,30.0,1,0.0196
2024-11-15,Risk,Compliance Check,46,827.2,2,720.0,0,0.0435
2024-11-15,Compliance,Regulatory Reporting,51,269.32,3,480.0,1,0.0588
2024-11-15,Compliance,AML Screening,47,53.96,2,60.0,1,0.0426
2024-11-15,Compliance,Policy Review,49,4156.66,0,1440.0,0,0.0
2024-11-16,Operations,Order Fulfillment,14,387.27,1,480.0,1,0.0714
2024-11-16,Operations,Inventory Replenishment,16,215.72,0,240.0,1,0.0
2024-11-16,Operations,Quality Check,16,55.88,1,60.0,1,0.0625
2024-11-16,Finance,Invoice Processing,18,87.95,0,120.0,1,0.0
2024-11-16,Finance,Budget Reconciliation,14,217.11,1,360.0,1,0.0714
2024-11-16,Finance,Expense Audit,11,43.99,0,90.0,1,0.0
2024-11-16,HR,Onboarding,14,3575.84,2,2880.0,0,0.1429
2024-11-16,HR,Payroll Processing,11,127.26,1,120.0,0,0.0909
2024-11-16,HR,Benefits Enrollment,12,211.91,0,240.0,1,0.0
2024-11-16,IT,Incident Resolution,12,267.31,2,240.0,0,0.1667
2024-11-16,IT,Change Management,15,235.09,1,480.0,1,0.0667
2024-11-16,IT,Deployment Pipeline,19,93.97,1,120.0,1,0.0526
2024-11-16,Logistics,Shipment Tracking,15,769.19,0,1440.0,1,0.0
2024-11-16,Logistics,Customs Clearance,16,2642.22,1,2880.0,1,0.0625
2024-11-16,Logistics,Route Optimization,13,80.24,1,60.0,0,0.0769
2024-11-16,Risk,Credit Assessment,13,121.71,1,180.0,1,0.0769
2024-11-16,Risk,Fraud Review,16,31.49,0,30.0,0,0.0
2024-11-16,Risk,Compliance Check,14,784.7,0,720.0,0,0.0
2024-11-16,Compliance,Regulatory Reporting,13,246.33,1,480.0,1,0.0769
2024-11-16,Compliance,AML Screening,15,44.37,1,60.0,1,0.0667
2024-11-16,Compliance,Policy Review,14,889.51,0,1440.0,1,0.0
2024-11-17,Operations,Order Fulfillment,11,463.01,0,480.0,1,0.0
2024-11-17,Operations,Inventory Replenishment,17,227.01,1,240.0,1,0.0588
2024-11-17,Operations,Quality Check,12,61.36,0,60.0,0,0.0
2024-11-17,Finance,Invoice Processing,11,101.78,2,120.0,1,0.1818
2024-11-17,Finance,Budget Reconciliation,18,299.8,1,360.0,1,0.0556
2024-11-17,Finance,Expense Audit,17,101.06,2,90.0,0,0.1176
2024-11-17,HR,Onboarding,12,2636.15,0,2880.0,1,0.0
2024-11-17,HR,Payroll Processing,13,134.75,0,120.0,0,0.0
2024-11-17,HR,Benefits Enrollment,15,184.72,1,240.0,1,0.0667
2024-11-17,IT,Incident Resolution,13,221.73,1,240.0,1,0.0769
2024-11-17,IT,Change Management,13,891.94,0,480.0,0,0.0
2024-11-17,IT,Deployment Pipeline,9,99.09,0,120.0,1,0.0
2024-11-17,Logistics,Shipment Tracking,14,887.7,1,1440.0,1,0.0714
2024-11-17,Logistics,Customs Clearance,13,2163.8,0,2880.0,1,0.0
2024-11-17,Logistics,Route Optimization,10,54.63,1,60.0,1,0.1
2024-11-17,Risk,Credit Assessment,18,126.14,1,180.0,1,0.0556
2024-11-17,Risk,Fraud Review,11,21.82,1,30.0,1,0.0909
2024-11-17,Risk,Compliance Check,18,341.7,2,720.0,1,0.1111
2024-11-17,Compliance,Regulatory Reporting,21,266.07,0,480.0,1,0.0
2024-11-17,Compliance,AML Screening,15,77.12,0,60.0,0,0.0
2024-11-17,Compliance,Policy Review,16,1502.76,1,1440.0,0,0.0625
2024-11-18,Operations,Order Fulfillment,55,368.13,3,480.0,1,0.0545
